VannforekomstID	Vannforekomstnavn	Vanntype	Nasjonal vanntype	Interkalibreringstype	Økoregion kyst	Kysttype	Salinitet	Tidevann	Bølgeeksponering	Miksing i vannsøylen	Oppholdstid	Strømhastighet	Påvirkningstype	Påvirkningsgrad	Økologisk tilstand	Økologisk potensial	Kjemisk tilstand	Økologisk tilstand miljømål	Økologisk potensial miljømål	Kjemisk miljømål	Vannregionkoordinator	Vannregion	Vannområde	VassdragsområdeID	Vassdragsområde	Endret dato	Kommunenummer	Kommunenavn
0320030300-16-C	Litlskjæret småbåthavn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet havneanlegg	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Søndre Fosen	119	TRONDHEIMSLEIA ØST: STAMNES-AGDENES FYR	12.01.2020 09:19	5059	Orkland
0320030300-6-C	Mjønesneset småbåthavn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet havneanlegg	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Søndre Fosen	119	TRONDHEIMSLEIA ØST: STAMNES-AGDENES FYR	12.01.2020 09:20	5059	Orkland
0320030300-6-C	Mjønesneset småbåthavn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Menneskelig påvirkning av annen årsak	Stor grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Søndre Fosen	119	TRONDHEIMSLEIA ØST: STAMNES-AGDENES FYR	12.01.2020 09:20	5059	Orkland
0320030300-6-C	Mjønesneset småbåthavn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet moloer	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Søndre Fosen	119	TRONDHEIMSLEIA ØST: STAMNES-AGDENES FYR	12.01.2020 09:20	5059	Orkland
0320030300-9-C	Åstfjorden - Sagfjorden	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)			Svært god	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Søndre Fosen	119	TRONDHEIMSLEIA ØST: STAMNES-AGDENES FYR	11/24/2021 8:30:06 AM	5059	Orkland
0320030400-C	Bustlisundet	CH6413231		Not applicable	Norskehavet Sør	Oksygenfattig fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Lang (måneder/år)	Svak (< 1 knop)			Svært god	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Søndre Fosen	119	TRONDHEIMSLEIA ØST: STAMNES-AGDENES FYR	11/24/2021 8:31:31 AM	5056,5059	Hitra, Orkland
0320040100-1-C	Brekstad havn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra annen kilde	Liten grad	God	Ikke relevant	Dårlig	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	2/24/2021 8:20:48 AM	5057	Ørland
0320040100-1-C	Brekstad havn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet moloer	Liten grad	God	Ikke relevant	Dårlig	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	2/24/2021 8:20:48 AM	5057	Ørland
0320040100-1-C	Brekstad havn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra havneaktivitet	Liten grad	God	Ikke relevant	Dårlig	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	2/24/2021 8:20:48 AM	5057	Ørland
0320040100-1-C	Brekstad havn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet havneanlegg	Liten grad	God	Ikke relevant	Dårlig	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	2/24/2021 8:20:48 AM	5057	Ørland
0320040100-1-C	Brekstad havn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet landinnvinning	Ukjent grad	God	Ikke relevant	Dårlig	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	2/24/2021 8:20:48 AM	5057	Ørland
0320040100-4-C	Austrått	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet havneanlegg	Middels grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	05.10.2012 12:31	5057	Ørland
0320040100-4-C	Austrått	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet moloer	Middels grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	05.10.2012 12:31	5057	Ørland
0320040100-5-C	Synnavika småbåthavn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet moloer	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Søndre Fosen	119	TRONDHEIMSLEIA ØST: STAMNES-AGDENES FYR	12.01.2020 09:22	5059	Orkland
0320040100-5-C	Synnavika småbåthavn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra spredt bebyggelse	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Søndre Fosen	119	TRONDHEIMSLEIA ØST: STAMNES-AGDENES FYR	12.01.2020 09:22	5059	Orkland
0320040100-5-C	Synnavika småbåthavn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra renseanlegg 2000 PE	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Søndre Fosen	119	TRONDHEIMSLEIA ØST: STAMNES-AGDENES FYR	12.01.2020 09:22	5059	Orkland
0320040100-5-C	Synnavika småbåthavn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Menneskelig påvirkning av annen årsak	Ukjent grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Søndre Fosen	119	TRONDHEIMSLEIA ØST: STAMNES-AGDENES FYR	12.01.2020 09:22	5059	Orkland
0320040100-7-C	Trondheimsfjorden - Brekstad	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)			God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	10.12.2022 11:30	5054,5057,5059	Indre Fosen, Ørland, Orkland
0320040100-8-C	Røysa småbåthavn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet moloer	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Søndre Fosen	119	TRONDHEIMSLEIA ØST: STAMNES-AGDENES FYR	12.01.2020 09:23	5059	Orkland
0320040100-8-C	Røysa småbåthavn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet mudring	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Søndre Fosen	119	TRONDHEIMSLEIA ØST: STAMNES-AGDENES FYR	12.01.2020 09:23	5059	Orkland
0320040100-8-C	Røysa småbåthavn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Menneskelig påvirkning av annen årsak	Ukjent grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Søndre Fosen	119	TRONDHEIMSLEIA ØST: STAMNES-AGDENES FYR	12.01.2020 09:23	5059	Orkland
0320040200-1-C	Høybakken havn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet havneanlegg	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	1/27/2012 9:39:30 AM	5057	Ørland
0320040200-1-C	Høybakken havn	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet moloer	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	1/27/2012 9:39:30 AM	5057	Ørland
0320040200-3-C	Fevågbukta	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet moloer	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	11/29/2021 10:54:59 AM	5054	Indre Fosen
0320040200-3-C	Fevågbukta	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra spredt bebyggelse	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	11/29/2021 10:54:59 AM	5054	Indre Fosen
0320040200-3-C	Fevågbukta	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra havneaktivitet	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	11/29/2021 10:54:59 AM	5054	Indre Fosen
0320040200-3-C	Fevågbukta	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra fulldyrket mark	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	11/29/2021 10:54:59 AM	5054	Indre Fosen
0320040200-3-C	Fevågbukta	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra husdyrhold/husdyrgjødsel	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	11/29/2021 10:54:59 AM	5054	Indre Fosen
0320040200-3-C	Fevågbukta	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra renseanlegg 2000 PE	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	11/29/2021 10:54:59 AM	5054	Indre Fosen
0320040200-3-C	Fevågbukta	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet havneanlegg	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	11/29/2021 10:54:59 AM	5054	Indre Fosen
0320040200-4-C	Stjørnfjorden	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet havneanlegg	Liten grad	God	Ikke relevant	God	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	11/29/2021 10:48:54 AM	5054,5057	Indre Fosen, Ørland
0320040200-4-C	Stjørnfjorden	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet moloer	Liten grad	God	Ikke relevant	God	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	11/29/2021 10:48:54 AM	5054,5057	Indre Fosen, Ørland
0320040300-C	Sørfjorden- Sør for Nordfjorden	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra renseanlegg 10000 PE	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	02.05.2020 13:59	5054	Indre Fosen
0320040400-2-C	Råkvågen	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp av kommunalt avløpsvann uten rensing	Liten grad	Moderat	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	11/29/2021 12:53:46 PM	5054	Indre Fosen
0320040400-2-C	Råkvågen	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet moloer	Liten grad	Moderat	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	11/29/2021 12:53:46 PM	5054	Indre Fosen
0320040400-2-C	Råkvågen	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra spredt bebyggelse	Liten grad	Moderat	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	11/29/2021 12:53:46 PM	5054	Indre Fosen
0320040400-2-C	Råkvågen	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra havneaktivitet	Liten grad	Moderat	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	11/29/2021 12:53:46 PM	5054	Indre Fosen
0320040400-2-C	Råkvågen	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet havneanlegg	Liten grad	Moderat	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	11/29/2021 12:53:46 PM	5054	Indre Fosen
0320040400-3-C	Nordfjorden	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet havneanlegg	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	4/23/2020 2:00:47 PM	5054,5057	Indre Fosen, Ørland
0320040400-3-C	Nordfjorden	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra spredt bebyggelse	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	4/23/2020 2:00:47 PM	5054,5057	Indre Fosen, Ørland
0320040400-3-C	Nordfjorden	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet moloer	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	4/23/2020 2:00:47 PM	5054,5057	Indre Fosen, Ørland
0320040400-3-C	Nordfjorden	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra renseanlegg 10000 PE	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	133	STJØRNFJORDEN	4/23/2020 2:00:47 PM	5054,5057	Indre Fosen, Ørland
0320040500-10-C	Junkersbukta	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet moloer	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	132	SKAUDALSVASSDRAGET/YTRE TRONDHEIMSFD: STADSBYGD-BRETTINGNES	11/29/2021 1:24:28 PM	5054	Indre Fosen
0320040500-10-C	Junkersbukta	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra nedlagt industriområde	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	132	SKAUDALSVASSDRAGET/YTRE TRONDHEIMSFD: STADSBYGD-BRETTINGNES	11/29/2021 1:24:28 PM	5054	Indre Fosen
0320040500-10-C	Junkersbukta	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet havneanlegg	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	132	SKAUDALSVASSDRAGET/YTRE TRONDHEIMSFD: STADSBYGD-BRETTINGNES	11/29/2021 1:24:28 PM	5054	Indre Fosen
0320040500-12-C	Petterhavna - Reinsgrenda	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet havneanlegg	Liten grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	132	SKAUDALSVASSDRAGET/YTRE TRONDHEIMSFD: STADSBYGD-BRETTINGNES	8/23/2021 9:11:06 AM	5054	Indre Fosen
0320040500-12-C	Petterhavna - Reinsgrenda	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra fulldyrket mark	Liten grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	132	SKAUDALSVASSDRAGET/YTRE TRONDHEIMSFD: STADSBYGD-BRETTINGNES	8/23/2021 9:11:06 AM	5054	Indre Fosen
0320040500-12-C	Petterhavna - Reinsgrenda	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet moloer	Liten grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	132	SKAUDALSVASSDRAGET/YTRE TRONDHEIMSFD: STADSBYGD-BRETTINGNES	8/23/2021 9:11:06 AM	5054	Indre Fosen
0320040500-12-C	Petterhavna - Reinsgrenda	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet mudring	Liten grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	132	SKAUDALSVASSDRAGET/YTRE TRONDHEIMSFD: STADSBYGD-BRETTINGNES	8/23/2021 9:11:06 AM	5054	Indre Fosen
0320040500-12-C	Petterhavna - Reinsgrenda	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra spredt bebyggelse	Liten grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	132	SKAUDALSVASSDRAGET/YTRE TRONDHEIMSFD: STADSBYGD-BRETTINGNES	8/23/2021 9:11:06 AM	5054	Indre Fosen
0320040500-12-C	Petterhavna - Reinsgrenda	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra fritidsbåter	Ukjent grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	132	SKAUDALSVASSDRAGET/YTRE TRONDHEIMSFD: STADSBYGD-BRETTINGNES	8/23/2021 9:11:06 AM	5054	Indre Fosen
0320040500-15-C	Sjursvika	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra renseanlegg 2000 PE	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	132	SKAUDALSVASSDRAGET/YTRE TRONDHEIMSFD: STADSBYGD-BRETTINGNES	11/29/2021 1:54:37 PM	5054	Indre Fosen
0320040500-15-C	Sjursvika	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet moloer	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	132	SKAUDALSVASSDRAGET/YTRE TRONDHEIMSFD: STADSBYGD-BRETTINGNES	11/29/2021 1:54:37 PM	5054	Indre Fosen
0320040500-15-C	Sjursvika	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra havneaktivitet	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	132	SKAUDALSVASSDRAGET/YTRE TRONDHEIMSFD: STADSBYGD-BRETTINGNES	11/29/2021 1:54:37 PM	5054	Indre Fosen
0320040500-15-C	Sjursvika	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet havneanlegg	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Trøndelag FK	Trøndelag	Nordre Fosen	132	SKAUDALSVASSDRAGET/YTRE TRONDHEIMSFD: STADSBYGD-BRETTINGNES	11/29/2021 1:54:37 PM	5054	Indre Fosen
